JournalArticle1,http://H24Bt.com,8751598977604358530,http://YnFuAng2JCZu.com,Research181,Student425,Chair14,ClericalStaff4
JournalArticle2,http://Vy2QbjbP.com,-6445090667323935181,http://Fyn9j7aHenTIXoc.com,Research52,Dean9,Chair3,College94
JournalArticle3,http://qkWAT9.com,-2237724676287697060,http://5aujb.com,Research60,Dean13,SystemsStaff2,AssistantProfessor20
JournalArticle4,http://5kGtbbnGVUa.com,1549470130798454165,http://l0x5u3u.com,Research90,Dean5,Employee96,Person296
JournalArticle5,http://c4eejp.com,2092899184147693426,http://2C191a.com,Research169,Specification27,Student145,PostDoc5
JournalArticle6,http://tYwUoWyolMHSNx.com,7009408252405864828,http://bGCtaswViUfh.com,Research77,TechnicalReport70,Lecturer26,AssistantProfessor23
JournalArticle7,http://7i8w8DN.com,-3628826533433860334,http://cxwmd9yps6s.com,Research186,Person71,Faculty14,Person499
JournalArticle8,http://eaPpbT3MXHkJNm.com,-1826329495968772461,http://0bTDzNArbr.com,Research13,Director10,PostDoc22,Institute11
JournalArticle9,http://SK9GzwrEMk.com,2248233563982717889,http://bueQ2XbO.com,Research43,Software74,Person420,PostDoc8
JournalArticle10,http://4RDKp4GOPOcgh.com,7887911644692706889,http://1XqAWznq.com,Research183,Manual85,Dean7,JournalArticle62
JournalArticle11,http://vVRg5a7fLbRgXS.com,-3024139495038477148,http://DwfLrJ2rC1.com,Research140,TechnicalReport3,GraduateStudent220,Person129
JournalArticle12,http://f2pQnAGkcSi3H5c.com,-6144843882369934690,http://9BH52gNrNEBToXR.com,Research10,FullProfessor17,UndergraduateStudent180,Chair2
JournalArticle13,http://qiVp59EVQ7.com,-5860487224708174041,http://9gfQTGOe.com,Research156,Professor14,Lecturer80,ClericalStaff12
JournalArticle14,http://LWYpWAq3obqlEd9.com,2152321051739170998,http://vbxyfJZK5.com,Research23,ResearchGroup5,Chair12,SystemsStaff19
JournalArticle15,http://x4Sa2pbXMhI.com,4249266387876936376,http://PLf1O5E1wO2Td.com,Research178,Schedule19,Chair1,Institute20
JournalArticle16,http://QGI8jqNYe.com,427777552473773072,http://G72oT9SHxBXWaXj.com,Research136,Publication26,FullProfessor17,ResearchGroup10
JournalArticle17,http://3IVzVdPiX.com,942472244663140510,http://YnQ1IPzBe.com,Research63,GraduateStudent46,GraduateStudent27,UnofficialPublication36
JournalArticle18,http://jdX0dAb.com,-720097296052438214,http://CXb0qng.com,Research109,Organization1,Professor2,College82
JournalArticle19,http://CWaALbfb.com,4580076725058388659,http://I0gW5DFPk8U.com,Research190,Manual90,FullProfessor5,Person231
JournalArticle20,http://SbVuk7.com,-2366857398820798773,http://Oq3Ioe3cXA.com,Research87,AdministrativeStaff7,AssociateProfessor10,TeachingAssistant9
JournalArticle21,http://ZFiBqOh.com,1242599597895682071,http://P0NGNs.com,Research132,ConferencePaper21,PostDoc2,Article46
JournalArticle22,http://X69P9R7t9m.com,1642184953573670188,http://3PguPQX3b57A.com,Research140,ClericalStaff18,Director15,AssociateProfessor9
