TechnicalReport1,http://pNPv90gaXG.com,3509686430374792714,http://Vp5ctBx2jz.com,Research110,Manual28,ClericalStaff15,Professor9
TechnicalReport2,http://VLaVsb5.com,2872294595383422389,http://U4pSj4dSqB.com,Research136,JournalArticle146,Student112,TechnicalReport62
TechnicalReport3,http://fzfF6PO2a9F.com,-1197598264413841869,http://T6bS30d79h4ic.com,Research50,Student51,Employee21,GraduateCourse5
TechnicalReport4,http://v8WBPXvZWf7A25Y.com,3499364192650323769,http://NmYv6.com,Research62,Chair5,TeachingAssistant18,UnofficialPublication39
TechnicalReport5,http://dbVXDWJqC1DQ.com,-2941904060645808804,http://aiLnxWfaItWReGg.com,Research157,Department2,SystemsStaff20,Student489
TechnicalReport6,http://537cTZ1Ge6hNJ.com,-8975263935824381589,http://zPYwYpd9gkS6G6.com,Research140,Specification11,UndergraduateStudent88,Article50
TechnicalReport7,http://0TPiiq94iJQy.com,6288379635902967070,http://JbUAA.com,Research109,TeachingAssistant6,Student44,ResearchAssistant53
TechnicalReport8,http://mBKqx.com,3583139177881449312,http://ai9wCrKXBmzZeAT.com,Research121,Employee32,Director1,AssociateProfessor20
TechnicalReport9,http://YONnGqxwK2x.com,663870246492977519,http://zogV9.com,Research76,ResearchGroup12,Lecturer16,ClericalStaff7
TechnicalReport10,http://ClBcTWIAfggLio.com,-4762467953367718664,http://7tHnKWy.com,Research109,ResearchAssistant34,Director12,Schedule20
TechnicalReport11,http://bSIajDbtN6p.com,8355054058736717052,http://dUPf9.com,Research79,Institute6,Student277,Faculty12
TechnicalReport12,http://1hmTRyr.com,1051553522920746984,http://JtG2jdnjghHU.com,Research32,Employee53,GraduateStudent267,Professor13
TechnicalReport13,http://OvOxD9LlWdY1.com,6026457821116520174,http://MmHrYOkaawaGrg.com,Research131,Professor3,Faculty10,ClericalStaff8
TechnicalReport14,http://Sskd6Hu.com,7497028455461009712,http://lgLHN5PkEARCQk.com,Research123,Specification11,ResearchAssistant49,ClericalStaff20
TechnicalReport15,http://WZmjXdE.com,6073840795197260258,http://R7Y6417zlGwASm1.com,Research162,AdministrativeStaff6,Director3,Program16
TechnicalReport16,http://BTOKb2oU.com,521077759837295398,http://wsc2ECPZd9I5apr.com,Research133,GraduateCourse8,SystemsStaff30,Chair4
TechnicalReport17,http://8wj9bbc.com,-336068011161088922,http://CzWcik1.com,Research52,Publication46,SystemsStaff26,ResearchAssistant13
TechnicalReport18,http://DaIiSiX.com,5011204879034086867,http://xeOZYnqvfYi7n.com,Research48,Work17,Lecturer22,GraduateCourse8
TechnicalReport19,http://xtIf0UFpB5cQJ.com,-1949046550828605626,http://secEC.com,Research158,UnofficialPublication21,Student43,Article4
TechnicalReport20,http://LUJyBPqICa.com,3600254602035722576,http://isLyYul42thSkE.com,Research96,Department1,PostDoc6,AssociateProfessor2
TechnicalReport21,http://RyqblKTpii9iUUS.com,-4375108304093522128,http://TvoSiM.com,Research150,College8,AdministrativeStaff2,Research102
TechnicalReport22,http://JmtqhM.com,4199978914461946018,http://Xj01LKyB.com,Research128,Book7,Chair9,PostDoc5
TechnicalReport23,http://JWx0bg3JayTclg.com,3215740816068289048,http://1EiEsZcvG0s7BJ.com,Research106,College62,Lecturer15,Dean3
TechnicalReport24,http://4m6WiAnxNlqy2.com,5355850529408644574,http://Yvh1ceYwxa0u.com,Research54,ResearchGroup5,ResearchAssistant3,Chair10
TechnicalReport25,http://Oux9ippfGFCbxKe.com,5353531614157941474,http://aVQtuEERE2qUMb.com,Research51,GraduateCourse27,Faculty2,VisitingProfessor12
TechnicalReport26,http://dMhJ9D4eguop6V5.com,7622558217353782935,http://IaHTZ.com,Research4,Professor10,AssociateProfessor16,Article49
TechnicalReport27,http://gERFj.com,5265929675941081661,http://G1oydGnQ.com,Research185,UnofficialPublication39,TeachingAssistant26,Organization1
TechnicalReport28,http://RSUDsEdt9d.com,-2350599523069523960,http://SR3tE8Q.com,Research59,Lecturer43,FullProfessor8,Organization1
TechnicalReport29,http://h0jnQvomx7L.com,6618038035019309072,http://xTq9rMyMZ4sbVlv.com,Research7,Dean5,GraduateStudent43,Manual80
TechnicalReport30,http://mglixaJa8IipzW.com,-2314255490639174787,http://opanGbkw8o.com,Research87,Student187,UndergraduateStudent149,Specification23
TechnicalReport31,http://zaJLGYCQIQGsDXo.com,-7349726784609012022,http://QPAuuMv.com,Research12,Specification21,AssociateProfessor10,Work39
TechnicalReport32,http://oizCM3iEZIqDl8d.com,7823158432424113433,http://scb5U.com,Research69,Student49,Faculty14,Course40
TechnicalReport33,http://yWp52DJ.com,-8910234872439273606,http://iYQoaBGDAb.com,Research156,Course20,Employee92,SystemsStaff12
TechnicalReport34,http://Afga7U.com,-6638428142627248520,http://3exTZlKnrp.com,Research88,PostDoc24,Professor10,AdministrativeStaff8
TechnicalReport35,http://Gmaj1gZum9.com,2558382916361573588,http://GERBbv9b.com,Research140,Chair15,PostDoc2,Employee99
TechnicalReport36,http://5uwQW.com,-1890902804787171507,http://AVz4TyWcYndZ0N.com,Research117,Book3,FullProfessor21,Article26
TechnicalReport37,http://kmTT6HxZGyge3n3.com,6033992488679854868,http://PkyRGdknJx1sPO.com,Research109,TeachingAssistant30,GraduateStudent31,AssistantProfessor13
TechnicalReport38,http://JqupThrV8OSSR.com,6611421712416811685,http://DvxUAV.com,Research198,Person379,UndergraduateStudent66,Research20
TechnicalReport39,http://x0DVLj7INV.com,-176145974637132870,http://PxMMu9lZEDfYU.com,Research70,Lecturer78,PostDoc8,Professor5
TechnicalReport40,http://vISaUlLNVmsx9N2.com,6254147761234980818,http://m5RKILq.com,Research22,Student360,FullProfessor1,TechnicalReport35
TechnicalReport41,http://B2agJwBSA9aosxw.com,6351471264762037239,http://4cHxKsKQ9qW5h.com,Research67,GraduateStudent121,Dean9,Student491
TechnicalReport42,http://MlKHbVsD3m.com,1318452586760339903,http://na8bjnOLKuQc2.com,Research186,Institute11,AssociateProfessor16,Faculty11
TechnicalReport43,http://FWShu.com,-443523213010137569,http://FbW1lbeQD1ad.com,Research112,University1,AssistantProfessor21,SystemsStaff10
TechnicalReport44,http://rPMOs8fH5pGTh.com,4377250642539836562,http://luhTtqe.com,Research172,VisitingProfessor11,AdministrativeStaff14,Employee61
TechnicalReport45,http://FIoK03XQFNjV.com,7238055766310575439,http://K4AkmoauMshBZOb.com,Research3,Lecturer51,Faculty6,Specification4
TechnicalReport46,http://MhKl7Cxp8M1.com,-7807517379803487597,http://51sFZdH.com,Research130,JournalArticle16,SystemsStaff9,Person290
TechnicalReport47,http://jMhzG7X38RoBZ3Q.com,-7796441166665270015,http://0XxKGmlTo3XZbzN.com,Research21,UnofficialPublication41,Student311,Publication113
