Specification1,http://MVrAJpU1d44.com,-5168361801295978696,http://yXKQWvq.com,Research176,Course27,UndergraduateStudent187,ResearchAssistant24
Specification2,http://yk6TlkGJF7mrs.com,-6495089418194436200,http://tQbKFZEv.com,Research126,Work46,AdministrativeStaff20,Schedule8
Specification3,http://t9TtxaboGbP7w.com,-787568768931024891,http://PqKAwWgeb6.com,Research152,College8,Student182,Manual43
Specification4,http://qXxd2dyciulK.com,6920737010015750685,http://5a2cdbAFT.com,Research2,VisitingProfessor14,Dean14,College44
Specification5,http://rE4TzwjEhd1.com,4160148805429962277,http://JhSLX93Ovs3DT.com,Research188,AdministrativeStaff10,UndergraduateStudent176,UnofficialPublication8
Specification6,http://bz7Tmd.com,4572815279048547717,http://4LFyJVvyM2u0GMi.com,Research30,ResearchGroup5,Dean18,Department6
Specification7,http://bhbFiYQE.com,8307499230075878591,http://5I5FXFnss74.com,Research97,ClericalStaff3,PostDoc21,Schedule20
Specification8,http://OSzknH.com,-2660954131482368667,http://cJ0Fk9wcARHSs.com,Research59,Book4,Chair4,Director2
Specification9,http://Nsi9cGh.com,-2671108961500285946,http://PoEq0MKL0mvamd.com,Research95,Software14,FullProfessor7,Dean13
Specification10,http://NoeDDAe80YpOd.com,6137311920346123481,http://UiM6Onsjrv.com,Research137,AdministrativeStaff10,AssociateProfessor20,Software8
Specification11,http://F1GMaDWrLVUMRC.com,5004956844017740664,http://WYiS9RZv9m.com,Research152,Course10,TeachingAssistant28,Article19
Specification12,http://QMJqACo35CKnB.com,3861711072846686360,http://a9K3DJCrwVZAlS.com,Research32,Software43,Chair3,TechnicalReport46
Specification13,http://zbjqjxmZs8Dy.com,-2613449108466431512,http://8iTX5nN1xi2.com,Research153,Student88,FullProfessor23,Department3
Specification14,http://plMKNtlMR.com,-6786222087164215015,http://IDCp6pVc9ze9.com,Research117,TechnicalReport31,Person236,UnofficialPublication44
Specification15,http://qZjgLKLWkd8rn.com,-5205183028994294423,http://bCswcciNH.com,Research178,Professor13,AdministrativeStaff3,UnofficialPublication25
Specification16,http://UuRll.com,4331500823191577728,http://pm41MjOu.com,Research24,TeachingAssistant4,ClericalStaff5,Department1
Specification17,http://RXgGI.com,2008845178489605206,http://3dJWO4uczk0.com,Research97,Program9,ResearchAssistant25,University1
Specification18,http://VeidGEi.com,5071548512090675855,http://uFybAf.com,Research28,JournalArticle6,Faculty14,Organization1
Specification19,http://K18bxK61Ad7.com,5516168454661637130,http://YVVesrY.com,Research188,UndergraduateStudent134,Dean2,AssociateProfessor19
Specification20,http://zSjaicr42TVV.com,5866018374825272111,http://9dOOYJBfOSeMH6.com,Research89,Book8,VisitingProfessor13,Course35
Specification21,http://uejIbs0Zy.com,1170836129166278858,http://oNmIqQmobsIPLs.com,Research21,AssociateProfessor6,ResearchAssistant12,JournalArticle67
Specification22,http://DsKIa.com,-7616274543425209904,http://Dn2qnBk7.com,Research20,Organization1,Person381,GraduateStudent208
Specification23,http://aa8oZ8w.com,4188821502080219425,http://dt4sf5nT8cg.com,Research68,TeachingAssistant16,Professor3,Director9
Specification24,http://nPQqunu2Se.com,-1562227544168795465,http://8ygdXbsu6.com,Research56,Book6,VisitingProfessor6,College33
Specification25,http://VSQQwpFf3ChQpsJ.com,-7565664976379210409,http://M1cVSaTBI.com,Research93,SystemsStaff26,Dean5,ConferencePaper111
Specification26,http://OEdIbWnuGAAEd.com,-7703123161832406309,http://DIV7ceHNFW.com,Research108,AdministrativeStaff30,FullProfessor18,Course33
Specification27,http://OVZmC3BKp3Xv.com,3082843768067132183,http://d063EJbaqWjXNJN.com,Research187,ConferencePaper108,Student298,TechnicalReport40
Specification28,http://uRwqbtwSoP.com,-5579966896615999379,http://fNxaB.com,Research162,Dean6,ResearchAssistant47,UnofficialPublication43
Specification29,http://rfaArsFWBLA32L3.com,-5341111834788376757,http://zstfv28.com,Research57,Chair14,AdministrativeStaff24,VisitingProfessor15
Specification30,http://xfFn9S32eL.com,6395389581425298421,http://nrmJc39xX.com,Research158,FullProfessor10,Director14,Chair8
